Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   
77.32199931568175         -5826.845184678154        -8692.768827256368        5243.336583122858         -2433.193107663421        -3603.533933845494        -5187.511771630045        -2529.68158588669         -3794.959250284388        
103.3522811745643         -5826.642778406502        -8692.365862925857        5245.7407641014           -2405.465182099317        -3562.04816844975         -5183.457726893161        -2556.795428244513        -3835.511536931503        
129.3811421519058         -5826.351077032799        -8691.829137453518        5247.848058641175         -2377.601409862575        -3520.360919329105        -5179.129379959544        -2583.774177951564        -3875.8609909917          
155.4081807968614         -5825.970077185368        -8691.158647070668        5249.654366317234         -2349.601562591793        -3478.471875090181        -5174.530380904995        -2610.618117363541        -3916.008039878827        
181.4329955452995         -5825.499774390133        -8690.354386380553        5251.155509566117         -2321.465421167435        -3436.380738717853        -5169.664314658672        -2637.327534405224        -3955.953119222628        
207.4551846927498         -5824.940163070685        -8689.416348357976        5252.347231806591         -2293.192776296462        -3394.087228463759        -5164.534702516161        -2663.902722185536        -3995.696672294958        
233.4743463674531         -5824.291236547753        -8688.344524349144        5253.225195507723         -2264.783429127594        -3351.59107877934         -5159.145003611498        -2690.343978630612        -4035.239149464003        
259.490078503266          -5823.552987038915        -8687.13890407118         5253.78498020301          -2236.237191896362        -3308.892041295971        -5153.498616349782        -2716.651606134372        -4074.58100767454         
285.5019788127101         -5822.725405658304        -8685.799475611682        5254.022080448834         -2207.553888604336        -3265.989885854477        -5147.598879801022        -2742.825911226566        -4113.722709953436        
311.5096447597607         -5821.808482416149        -8684.326225428231        5253.931903725796         -2178.733355731994        -3222.884401586722        -5141.449075056807        -2768.867204255774        -4152.664724938833        
337.5126735327503         -5820.802206218068        -8682.719138347515        5253.509768281263         -2149.775442988088        -3179.575398051908        -5135.052426550552        -2794.775799088588        -4191.407526431984        
363.5106620172301         -5819.706564864668        -8680.978197564895        5252.750900911429         -2120.680014097481        -3136.062706430617        -5128.412103342664        -2820.552012822765        -4229.951592970843        
389.5032067686407         -5818.52154505084         -8679.103384643327        5251.650434681331         -2091.446947629098        -3092.346180779597        -5121.531220371413        -2846.196165513946        -4268.297407424077        
415.4899039851152         -5817.24713236501         -8677.094679512578        5250.203406581088         -2062.076137866359        -3048.425699350191        -5114.412839670709        -2871.708579916332        -4306.445456604677        
441.4703494800779         -5815.883311288664        -8674.952060468291        5248.404755116586         -2032.567495722033        -3004.301165974466        -5107.05997155566         -2897.089581234963        -4344.39623090229         
467.4441386548278         -5814.430065195134        -8672.675504170678        5246.249317832917         -2002.920949700871        -2959.972511521977        -5099.475575776873        -2922.339496890374        -4382.150223933306        
493.4108664710657         -5812.887376348954        -8670.264985643618        5243.731828768781         -1973.136446910852        -2915.439695431327        -5091.662562644371        -2947.458656294562        -4419.707932207704        
